VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
4425,MARTIGNETTI COMPANIES,17263,Lincourt Courtney's Chard,7.28,10.99,750.0,15.0,109.19999999999999,42.0,461.5800000000001,142.86999999999998,4.71,144929.24,352.3800000000001,76.34212920837126,2.8,4.226923076923078
9165,ULTRA BEVERAGE COMPANY LLP,27121,Alessio Bianco Vermouth,18.18,27.99,750.0,6.0,109.08,0.0,0.0,0.0,0.0,68054.70000000003,-109.08,0.0,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,19824,Ch Lalande Boire 10 Brdx,27.27,41.99,750.0,4.0,109.08,48.0,2015.5200000000002,1427.66,5.300000000000001,19016.59,1906.4400000000003,94.58799714217672,12.0,18.47744774477448
653,STATE WINE & SPIRITS,21686,Cameron Hughes Cam Coll Char,9.08,13.99,750.0,12.0,108.96,21.0,297.7900000000001,169.88,2.3300000000000005,8014.98,188.8300000000001,63.410457033479986,1.75,2.7330212922173285
8673,STE MICHELLE WINE ESTATES,11873,Columbia Crest Svgn Bl Wash,4.54,6.99,750.0,24.0,108.96,6.0,43.94,36.95,0.66,15919.700000000003,-65.02,-147.9745106964042,0.25,0.40326725403817915
9165,ULTRA BEVERAGE COMPANY LLP,16357,Mercer Canyons Rsl,9.08,13.99,750.0,12.0,108.96,12.0,167.88,13.99,1.35,68054.70000000003,58.92,35.09649749821301,1.0,1.5407488986784141
9165,ULTRA BEVERAGE COMPANY LLP,42741,Il Poggio Sangiovese Rubico,9.08,13.99,750.0,12.0,108.96,12.0,167.88,13.99,1.35,68054.70000000003,58.92,35.09649749821301,1.0,1.5407488986784141
10754,PERFECTA WINES,21483,Ch Haut Bages Liberal Paulic,36.29,52.99,750.0,3.0,108.87,14.0,741.86,423.92,1.5700000000000005,28720.52,632.99,85.32472434151997,4.666666666666667,6.8141820519886105
10754,PERFECTA WINES,14398,Ch La Mondotte 07 St Emilion,108.84,165.99,750.0,1.0,108.84,0.0,0.0,0.0,0.0,28720.52,-108.84,0.0,0.0,0.0
9815,WINE GROUP INC,19204,Pinecroft Pnt Grigio,2.22,3.29,750.0,49.0,108.78,38.0,125.02000000000002,42.769999999999996,4.25,27100.409999999996,16.240000000000023,12.98992161254201,0.7755102040816326,1.1492921492921495
12546,JIM BEAM BRANDS COMPANY,4208,Conch Republic Dark Rum,9.05,12.49,1750.0,12.0,108.6,18.0,224.82000000000002,74.94,33.07,123880.96999999999,116.22000000000003,51.69468908460102,1.5,2.070165745856354
10754,PERFECTA WINES,36079,Ch Giscours 10,54.3,112.99,750.0,2.0,108.6,17.0,1393.83,655.92,1.9000000000000004,28720.52,1285.23,92.20851897290201,8.5,12.834530386740331
1128,BROWN-FORMAN CORP,1236,Southern Comfort & Egg Nog,13.56,18.99,1750.0,8.0,108.47999999999999,87.0,2124.13,1309.4600000000003,159.9300000000001,68601.68000000001,2015.65,94.89296794452316,10.875,19.580844395280238
9165,ULTRA BEVERAGE COMPANY LLP,18627,Viberti Chard,3.01,16.99,750.0,36.0,108.36,17.0,308.23,80.35,1.9000000000000004,68054.70000000003,199.87,64.84443435097167,0.4722222222222222,2.8444998154300483
1392,CONSTELLATION BRANDS INC,12256,Rex Goliath Pnt Grigio Free,9.03,13.99,1500.0,12.0,108.36,10.0,133.89999999999998,119.90999999999998,2.21,79528.99,25.539999999999978,19.073935772964887,0.8333333333333334,1.2356958287190842
4425,MARTIGNETTI COMPANIES,21350,Candor Znfdl,9.03,13.99,750.0,12.0,108.36,12.0,167.88,13.99,1.35,144929.24,59.519999999999996,35.45389563974267,1.0,1.5492801771871538
7153,PINE STATE TRADING CO,21716,Terrilogio Primitivo,4.51,6.99,750.0,24.0,108.24,24.0,189.76000000000002,61.92000000000001,2.68,15884.819999999998,81.52000000000002,42.95952782462058,1.0,1.7531411677753144
3924,HEAVEN HILL DISTILLERIES,5080,Hpnotiq Harmonie,12.02,19.99,750.0,9.0,108.18,40.0,799.6000000000003,659.6700000000002,31.549999999999986,14069.869999999995,691.4200000000003,86.47073536768384,4.444444444444445,7.391384729155114
9206,PHILLIPS PRODUCTS CO.,1697,Phillips Union Cherry Whisky,17.96,22.99,750.0,6.0,107.76,6.0,137.94,22.99,4.72,2211.83,30.179999999999993,21.879077859939102,1.0,1.280066815144766
5612,MILTONS DISTRIBUTING CO,22091,Presswork Grenache Mclaren V,5.98,8.79,750.0,18.0,107.64,18.0,158.22,8.79,2.02,9.459999999999999,50.58,31.968145620022753,1.0,1.4698996655518395
4425,MARTIGNETTI COMPANIES,23236,Scaggs Vyds Mt Vedeer Montag,26.89,38.99,750.0,4.0,107.56,32.0,1247.68,1013.7400000000001,3.53,144929.24,1140.1200000000001,91.37919979481919,8.0,11.59985124581629
7153,PINE STATE TRADING CO,22206,MU Creamy Vanilla Latte,8.96,12.99,750.0,12.0,107.52,11.0,142.89000000000001,77.94,1.2200000000000002,15884.819999999998,35.37000000000002,24.753306739449936,0.9166666666666666,1.3289620535714288
9552,M S WALKER INC,23989,Sierra Cantabria 14 Rose Rio,8.96,12.99,750.0,12.0,107.52,14.0,181.86,155.88,1.5400000000000003,55551.819999999985,74.34000000000002,40.87759815242495,1.1666666666666667,1.6914062500000002
10754,PERFECTA WINES,13916,Stellar Organics Shiraz,8.96,12.99,750.0,12.0,107.52,12.0,155.88,12.99,1.35,28720.52,48.36,31.023864511162436,1.0,1.4497767857142858
3252,E & J GALLO WINERY,44040,Bella Sera Pnt Nr Venezie,4.48,6.49,750.0,24.0,107.52,24.0,155.76,12.98,2.7,61966.909999999996,48.239999999999995,30.97072419106317,1.0,1.4486607142857142
90011,FORTUNE WINE BROKERS LLC,27022,Barra Petite Sirah,15.33,22.99,750.0,7.0,107.31,7.0,160.92999999999998,114.94999999999999,0.77,238.61,53.619999999999976,33.31883427577206,1.0,1.4996738421395954
2242,DELICATO VINEYARDS INC,44339,Irony Merlot Napa,8.9,12.99,750.0,12.0,106.8,0.0,0.0,0.0,0.0,7982.649999999999,-106.8,0.0,0.0,0.0
7153,PINE STATE TRADING CO,15659,Chickadee CA Pnt Nr,8.9,12.99,750.0,12.0,106.8,0.0,0.0,0.0,0.0,15884.819999999998,-106.8,0.0,0.0,0.0
9815,WINE GROUP INC,43290,Fish Eye Chard,8.9,12.99,1500.0,12.0,106.8,0.0,0.0,0.0,0.0,27100.409999999996,-106.8,0.0,0.0,0.0
4692,KOBRAND CORPORATION,23042,Nozzole Le Bruniche Chardon,8.9,12.99,750.0,12.0,106.8,10.0,129.89999999999998,90.92999999999999,1.11,9139.38,23.09999999999998,17.782909930715924,0.8333333333333334,1.2162921348314606
9552,M S WALKER INC,24174,Marenco Strev Moscato D'Asti,8.9,12.99,750.0,12.0,106.8,0.0,0.0,0.0,0.0,55551.819999999985,-106.8,0.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,16998,Ch Rauzan Segla Margaux 09,106.66,159.99,750.0,1.0,106.66,2.0,319.98,319.98,0.22,144929.24,213.32000000000002,66.66666666666667,2.0,3.0000000000000004
7749,R.P.IMPORTS INC,19059,Chateau Carlmagnus 10,17.76,26.99,750.0,6.0,106.56,35.0,944.6500000000001,431.8400000000001,3.9099999999999993,91.5,838.0900000000001,88.71963160959086,5.833333333333333,8.86495870870871
1392,CONSTELLATION BRANDS INC,3219,Svedka Grapefruit Jalapeno,0.74,0.99,50.0,144.0,106.56,3073.0,3042.269999999961,1186.0200000000093,158.9899999999993,79528.99,2935.709999999961,96.4973523060083,21.34027777777778,28.549831081080715
480,BACARDI USA INC,5231,Bacardi Party Drinks Hurricn,8.88,11.99,1750.0,12.0,106.56,10.0,159.9,79.95,18.38,89286.26999999999,53.34,33.35834896810507,0.8333333333333334,1.500563063063063
9552,M S WALKER INC,33586,Fattoria Del Cerro Vino Nob,8.82,19.99,750.0,12.0,105.84,30.0,404.70000000000005,94.42999999999999,3.3600000000000003,55551.819999999985,298.86,73.84729429206818,2.5,3.8236961451247167
2000,SOUTHERN WINE & SPIRITS NE,14432,Bully Hill NY Rsl,8.78,12.99,750.0,12.0,105.36,12.0,155.88,12.99,1.35,19016.59,50.519999999999996,32.409545804464976,1.0,1.479498861047836
90024,VINILANDIA USA,16369,Tiki Sound Svgn Bl,8.78,12.99,750.0,12.0,105.36,29.0,326.71000000000004,146.85999999999999,3.2299999999999995,2802.6400000000003,221.35000000000002,67.75121667533898,2.4166666666666665,3.100892179195141
9744,FREDERICK WILDMAN & SONS,33264,Churchills LBV Port,17.56,25.99,750.0,6.0,105.36,6.0,131.94,65.97,0.67,3999.9299999999994,26.58,20.145520691223282,1.0,1.252277904328018
9165,ULTRA BEVERAGE COMPANY LLP,20988,Pizzolato Merlot,8.78,12.99,750.0,12.0,105.36,5.0,64.95,25.98,0.56,68054.70000000003,-40.41,-62.217090069284055,0.4166666666666667,0.6164578587699316
90047,CRUSH WINES,14369,Neirano Prosecco Sparkling,8.78,12.99,750.0,12.0,105.36,3.0,38.97,25.98,0.33,1457.7299999999998,-66.39,-170.3618167821401,0.25,0.369874715261959
8892,TRINCHERO FAMILY ESTATES,23596,Menage A Trois Znfdl,8.78,12.99,750.0,12.0,105.36,1.0,12.99,12.99,0.11,11595.970000000003,-92.37,-711.0854503464203,0.08333333333333333,0.12329157175398633
10754,PERFECTA WINES,34397,Valckenberg Madonna Spatlese,8.78,12.99,750.0,12.0,105.36,12.0,155.88,12.99,1.35,28720.52,50.519999999999996,32.409545804464976,1.0,1.479498861047836
90011,FORTUNE WINE BROKERS LLC,17896,Ch L'Argentier Vignes Cin 09,8.78,12.99,750.0,12.0,105.36,5.0,66.95,39.97,0.55,238.61,-38.41,-57.37117251680358,0.4166666666666667,0.6354403948367502
90047,CRUSH WINES,18548,Carol Shelton Wild Thing Zin,8.76,13.49,375.0,12.0,105.12,10.0,134.9,94.42999999999999,0.5800000000000001,1457.7299999999998,29.78,22.075611564121573,0.8333333333333334,1.2832952815829528
54,AAPER ALCOHOL & CHEMICAL CO,990,Ethyl Alcohol 200 Proof,105.07,134.49,3750.0,1.0,105.07,0.0,0.0,0.0,0.0,0.48,-105.07,0.0,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,2995,Jim Beam Maple,17.51,23.99,1750.0,6.0,105.06,50.0,1199.5000000000002,743.6900000000002,91.90000000000005,123880.96999999999,1094.4400000000003,91.24135056273448,8.333333333333334,11.417285360746241
653,STATE WINE & SPIRITS,2000,John Taylor Velvet Falernum,11.67,15.99,750.0,9.0,105.03,10.0,159.9,127.91999999999999,7.880000000000001,8014.98,54.870000000000005,34.31519699812383,1.1111111111111112,1.522422165095687
1590,DIAGEO CHATEAU ESTATE WINES,43247,Archetype Shiraz/Cab Barossa,8.72,12.99,750.0,12.0,104.64,11.0,142.89000000000001,129.89999999999998,1.2100000000000002,7259.75,38.250000000000014,26.76884316607181,0.9166666666666666,1.3655389908256883
7153,PINE STATE TRADING CO,10578,Flying Fish Rsl Wash,8.72,12.99,750.0,12.0,104.64,12.0,155.88,12.99,1.35,15884.819999999998,51.239999999999995,32.87143956889915,1.0,1.4896788990825687
90011,FORTUNE WINE BROKERS LLC,21377,Circa Rosso,8.72,12.99,750.0,12.0,104.64,9.0,116.91000000000001,64.95,1.0,238.61,12.27000000000001,10.495252758532212,0.75,1.1172591743119267
9552,M S WALKER INC,29676,Hartley & Gisbon Pedro Zimen,13.07,19.99,750.0,8.0,104.56,26.0,505.7400000000001,447.7700000000001,2.86,55551.819999999985,401.1800000000001,79.32534503895282,3.25,4.836840091813314
9552,M S WALKER INC,33204,Piero Broglia Gavi di Gavi,13.07,19.99,750.0,8.0,104.56,6.0,119.94,39.98,0.68,55551.819999999985,15.379999999999995,12.823078205769548,0.75,1.1470925784238715
10754,PERFECTA WINES,25321,Capeside Cellars Svgn Blanc,4.33,6.49,750.0,24.0,103.92,3.0,19.47,19.47,0.33,28720.52,-84.45,-433.74422187981514,0.125,0.1873556581986143
3252,E & J GALLO WINERY,21229,Barefoot Cellars Riesling,4.33,6.49,187.0,24.0,103.92,13.0,84.36999999999999,51.92000000000001,0.3800000000000001,61966.909999999996,-19.55000000000001,-23.17174351072658,0.5416666666666666,0.811874518860662
8892,TRINCHERO FAMILY ESTATES,25280,Menage a Trois Merlot,8.66,12.99,750.0,12.0,103.92,12.0,155.88,12.99,1.35,11595.970000000003,51.959999999999994,33.33333333333333,1.0,1.5
90047,CRUSH WINES,15737,Naked Ryan Patrick Vyd Chard,6.49,9.99,750.0,16.0,103.84,11.0,130.89,70.94,1.23,1457.7299999999998,27.049999999999983,20.666208266483295,0.6875,1.2604969183359012
12546,JIM BEAM BRANDS COMPANY,1243,Pinnacle Pumpkin Pie,7.4,12.99,750.0,14.0,103.6,18.0,233.82,90.92999999999999,14.19,123880.96999999999,130.22,55.692412967239754,1.2857142857142858,2.256949806949807
3252,E & J GALLO WINERY,37526,Redwood Creek Pnt Grigio,4.31,6.29,750.0,24.0,103.44,2.0,12.58,12.58,0.22,61966.909999999996,-90.86,-722.2575516693164,0.08333333333333333,0.12161639597834493
3252,E & J GALLO WINERY,39592,Redwood Creek Pnt Nr Calif,4.31,6.29,750.0,24.0,103.44,0.0,0.0,0.0,0.0,61966.909999999996,-103.44,0.0,0.0,0.0
10754,PERFECTA WINES,26255,Pofyros-Spiropooulos,17.23,24.99,750.0,6.0,103.38,6.0,149.94,24.99,0.68,28720.52,46.56,31.052420968387356,1.0,1.4503772489843296
10754,PERFECTA WINES,42933,Valckenberg Rsl,8.6,12.99,750.0,12.0,103.2,15.0,194.85,168.87,1.6600000000000004,28720.52,91.64999999999999,47.03618167821401,1.25,1.8880813953488371
4950,LATITUDE BEVERAGE COMPANY,23430,Ninety+Cellars Lot 118 Svgn,8.6,12.99,750.0,12.0,103.2,3.0,38.97,38.97,0.33,1609.9999999999995,-64.23,-164.81909160892997,0.25,0.3776162790697674
4425,MARTIGNETTI COMPANIES,44972,Mitolo Jester McLaren Shiraz,10.32,18.99,750.0,10.0,103.19999999999999,68.0,1087.3200000000004,655.5900000000003,7.550000000000003,144929.24,984.1200000000003,90.5087738660192,6.8,10.536046511627912
12546,JIM BEAM BRANDS COMPANY,954,Pinnacle Blueberry Vodka,9.35,12.99,1000.0,11.0,102.85,22.0,285.78000000000003,129.89999999999998,23.100000000000005,123880.96999999999,182.93000000000004,64.01077752117014,2.0,2.77860962566845
9815,WINE GROUP INC,20995,Grape & Vine Merlot,2.14,3.29,750.0,48.0,102.72,31.0,101.99000000000002,39.48,3.48,27100.409999999996,-0.7299999999999756,-0.7157564467104377,0.6458333333333334,0.9928933021806856
6785,PALM BAY INTERNATIONAL INC,24013,Heritance Cab Svgn,17.1,25.99,750.0,6.0,102.6,55.0,1429.4500000000003,1013.6100000000002,6.080000000000002,13605.409999999998,1326.8500000000004,92.82241421525762,9.166666666666666,13.932261208577001
1650,Circa Wines,20095,Ch Monestier La Tour Blanc,8.55,14.99,750.0,12.0,102.6,12.0,179.88,14.99,1.35,211.96999999999997,77.28,42.96197464976651,1.0,1.753216374269006
9206,PHILLIPS PRODUCTS CO.,2540,Antiquary 12 Yr Old Scotch,17.04,22.49,750.0,6.0,102.24,6.0,134.94,22.49,4.72,2211.83,32.7,24.23299244108493,1.0,1.3198356807511737
3960,DIAGEO NORTH AMERICA INC,3775,Smirnoff Sorbet Pine/Coconut,0.73,0.99,50.0,140.0,102.2,120.0,118.79999999999998,46.53000000000001,6.199999999999996,257032.07000000007,16.59999999999998,13.97306397306396,0.8571428571428571,1.1624266144814088
653,STATE WINE & SPIRITS,24563,Hey Mambo Sultry Red,8.49,12.99,750.0,12.0,101.88,10.0,129.9,77.94,1.12,8014.98,28.02000000000001,21.570438799076218,0.8333333333333334,1.2750294464075385
90024,VINILANDIA USA,21213,Volcanes Summit Series Cab S,8.49,12.99,750.0,12.0,101.88,12.0,143.88,11.99,1.35,2802.6400000000003,42.0,29.190992493744787,1.0,1.4122497055359247
1392,CONSTELLATION BRANDS INC,10632,Vendange Chard,4.24,6.49,1000.0,24.0,101.76,3.0,22.47,14.98,0.44999999999999996,79528.99,-79.29,-352.87049399198935,0.125,0.220813679245283
653,STATE WINE & SPIRITS,18732,Anarkos Puglia,8.44,12.99,750.0,12.0,101.28,24.0,299.76,24.98,2.7,8014.98,198.48,66.21297037630104,2.0,2.9597156398104265
2000,SOUTHERN WINE & SPIRITS NE,15054,C K Mondavi Moscato,8.44,12.99,1500.0,12.0,101.28,4.0,43.96,32.97,0.89,19016.59,-57.32,-130.39126478616924,0.3333333333333333,0.434044233807267
9815,WINE GROUP INC,43293,Fish Eye Shiraz,8.44,12.99,1500.0,12.0,101.28,1.0,12.99,12.99,0.22,27100.409999999996,-88.29,-679.6766743648961,0.08333333333333333,0.12825829383886256
9165,ULTRA BEVERAGE COMPANY LLP,6040,Triibe Celtic,8.39,16.99,750.0,12.0,100.68,17.0,318.83,98.93999999999998,13.38,68054.70000000003,218.14999999999998,68.42204309506633,1.4166666666666667,3.1667659912594353
9165,ULTRA BEVERAGE COMPANY LLP,18624,Donnafugata Mille una Notte,50.34,72.99,750.0,2.0,100.68,7.0,510.92999999999995,145.98,0.78,68054.70000000003,410.24999999999994,80.29475662028067,3.5,5.074791418355184
6213,MHW LTD,8019,Bols Lychee,7.19,9.99,1000.0,14.0,100.66,14.0,139.85999999999999,99.89999999999999,14.700000000000001,9621.580000000002,39.19999999999999,28.028028028028025,1.0,1.3894297635605006
2000,SOUTHERN WINE & SPIRITS NE,23340,Le Petit Mout Roths 11 Pauil,100.66,149.99,750.0,1.0,100.66,14.0,2099.86,449.97,1.5700000000000003,19016.59,1999.2,95.20634708980599,14.0,20.860917941585537
8892,TRINCHERO FAMILY ESTATES,12774,Joel Gott Rsl Columbia Vly,8.38,12.99,750.0,12.0,100.56,16.0,207.84,25.98,1.8,11595.970000000003,107.28,51.61662817551963,1.3333333333333333,2.0668257756563246
1590,DIAGEO CHATEAU ESTATE WINES,13188,Jade Mountain Merlot,8.38,12.99,750.0,12.0,100.56,0.0,0.0,0.0,0.0,7259.75,-100.56,0.0,0.0,0.0
4425,MARTIGNETTI COMPANIES,35795,Penfolds Koonunga Cab/Merlot,8.38,12.99,750.0,12.0,100.56,12.0,155.88,12.99,1.35,144929.24,55.31999999999999,35.488837567359504,1.0,1.5501193317422433
1590,DIAGEO CHATEAU ESTATE WINES,22459,Belcreme de Lys Pnt Nr,8.38,12.99,750.0,12.0,100.56,1.0,9.99,9.99,0.11,7259.75,-90.57000000000001,-906.6066066066068,0.08333333333333333,0.09934367541766109
9165,ULTRA BEVERAGE COMPANY LLP,2707,Silo Whiskey,33.45,44.49,750.0,3.0,100.35,8.0,354.42,265.44,6.3100000000000005,68054.70000000003,254.07000000000002,71.68613509395632,2.6666666666666665,3.5318385650224218
9552,M S WALKER INC,397,S S Pierce Ninety Nine Rum,5.9,7.49,1000.0,17.0,100.30000000000001,20.0,149.8,22.47,21.0,55551.819999999985,49.5,33.04405874499332,1.1764705882352942,1.493519441674975
3960,DIAGEO NORTH AMERICA INC,1304,Jeremiah Weed Sarsaparilla,8.33,10.99,750.0,12.0,99.96,12.0,179.88,14.99,9.45,257032.07000000007,79.92,44.429619746497664,1.0,1.7995198079231693
480,BACARDI USA INC,129,Grey Goose L'Orange Vodka,24.99,31.99,1000.0,4.0,99.96,9.0,284.91,252.92000000000002,9.450000000000001,89286.26999999999,184.95000000000005,64.9152363904391,2.25,2.8502400960384158
9552,M S WALKER INC,38854,Salmon Creek Merlot Calif,3.33,4.99,750.0,30.0,99.9,30.0,149.70000000000002,74.85000000000001,3.3300000000000005,55551.819999999985,49.80000000000001,33.26653306613227,1.0,1.4984984984984986
8892,TRINCHERO FAMILY ESTATES,25941,Wine Cube Cab Svgn,11.1,16.99,3000.0,9.0,99.89999999999999,5.0,84.94999999999999,84.94999999999999,2.25,11595.970000000003,-14.950000000000003,-17.59858740435551,0.5555555555555556,0.8503503503503503
3960,DIAGEO NORTH AMERICA INC,3917,Smirnoff Peppermint Twist,0.79,0.99,50.0,126.0,99.53999999999999,1121.0,1109.790000000004,368.2800000000019,58.189999999999856,257032.07000000007,1010.2500000000041,91.03073554456252,8.896825396825397,11.149186256781235
9552,M S WALKER INC,21007,Ch Vignot 05 St Emilion Red,49.65,71.99,750.0,2.0,99.3,11.0,824.89,524.93,1.2200000000000002,55551.819999999985,725.59,87.96203130114318,5.5,8.307049345417926
7153,PINE STATE TRADING CO,13153,Fess Parker Rsl,8.27,11.99,750.0,12.0,99.24,12.0,143.88,11.99,1.35,15884.819999999998,44.64,31.02585487906589,1.0,1.4498186215235793
